CountryName,CountryCode,Date,StringencyIndex
Macao,MAC,2020-02-23,62
Mexico,MEX,2020-02-23,29
Myanmar,MMR,2020-02-23,19
Malaysia,MYS,2020-02-23,29
Nigeria,NGA,2020-02-23,5
Nicaragua,NIC,2020-02-23,0
Netherlands,NLD,2020-02-23,0
Norway,NOR,2020-02-23,0
New Zealand,NZL,2020-02-23,14
Pakistan,PAK,2020-02-23,14
Panama,PAN,2020-02-23,19
Papua New Guinea,PNG,2020-02-23,29
Poland,POL,2020-02-23,7
Portugal,PRT,2020-02-23,0
Qatar,QAT,2020-02-23,29
Romania,ROU,2020-02-23,10
Russia,RUS,2020-02-23,14
Singapore,SGP,2020-02-23,33
El Salvador,SLV,2020-02-23,29
Serbia,SRB,2020-02-23,5
Slovak Republic,SVK,2020-02-23,0
Slovenia,SVN,2020-02-23,0
Sweden,SWE,2020-02-23,0
Syria,SYR,2020-02-23,5
Thailand,THA,2020-02-23,0
Tanzania,TZA,2020-02-23,0
Uganda,UGA,2020-02-23,24
Ukraine,UKR,2020-02-23,52
United States,USA,2020-02-23,10
Venezuela,VEN,2020-02-23,0
Vietnam,VNM,2020-02-23,52
South Africa,ZAF,2020-02-23,5
Zimbabwe,ZWE,2020-02-23,0
Taiwan,TWN,2020-02-23,48
Afghanistan,AFG,2020-02-24,0
Angola,AGO,2020-02-24,10
Argentina,ARG,2020-02-24,0
Australia,AUS,2020-02-24,29
Austria,AUT,2020-02-24,14
Belgium,BEL,2020-02-24,14
Bulgaria,BGR,2020-02-24,14
Belize,BLZ,2020-02-24,0
Bermuda,BMU,2020-02-24,0
Bolivia,BOL,2020-02-24,0
Brazil,BRA,2020-02-24,0
Barbados,BRB,2020-02-24,0
Botswana,BWA,2020-02-24,19
Canada,CAN,2020-02-24,5
Switzerland,CHE,2020-02-24,0
Chile,CHL,2020-02-24,0
China,CHN,2020-02-24,62
Democratic Republic of Congo,COD,2020-02-24,5
Colombia,COL,2020-02-24,24
Costa Rica,CRI,2020-02-24,0
Czech Republic,CZE,2020-02-24,0
Germany,DEU,2020-02-24,14
Dominican Republic,DOM,2020-02-24,0
Algeria,DZA,2020-02-24,0
Ecuador,ECU,2020-02-24,14
Spain,ESP,2020-02-24,14
Finland,FIN,2020-02-24,0
France,FRA,2020-02-24,17
United Kingdom,GBR,2020-02-24,14
Greece,GRC,2020-02-24,0
Guatemala,GTM,2020-02-24,24
Guyana,GUY,2020-02-24,5
Hong Kong,HKG,2020-02-24,81
Honduras,HND,2020-02-24,0
Croatia,HRV,2020-02-24,19
Hungary,HUN,2020-02-24,14
Indonesia,IDN,2020-02-24,29
India,IND,2020-02-24,29
Ireland,IRL,2020-02-24,0
Iran,IRN,2020-02-24,29
Iraq,IRQ,2020-02-24,10
Iceland,ISL,2020-02-24,5
Israel,ISR,2020-02-24,29
Italy,ITA,2020-02-24,33
Jordan,JOR,2020-02-24,0
Japan,JPN,2020-02-24,29
Kazakhstan,KAZ,2020-02-24,0
Kenya,KEN,2020-02-24,5
South Korea,KOR,2020-02-24,60
Sri Lanka,LKA,2020-02-24,33
Macao,MAC,2020-02-24,62
Mexico,MEX,2020-02-24,29
Myanmar,MMR,2020-02-24,19
Malaysia,MYS,2020-02-24,29
Nigeria,NGA,2020-02-24,5
Nicaragua,NIC,2020-02-24,0
Netherlands,NLD,2020-02-24,0
Norway,NOR,2020-02-24,0
New Zealand,NZL,2020-02-24,14
Pakistan,PAK,2020-02-24,14
Panama,PAN,2020-02-24,19
Papua New Guinea,PNG,2020-02-24,29
Poland,POL,2020-02-24,7
Portugal,PRT,2020-02-24,0
Qatar,QAT,2020-02-24,29
Romania,ROU,2020-02-24,10
Russia,RUS,2020-02-24,14
Singapore,SGP,2020-02-24,33
El Salvador,SLV,2020-02-24,29
Serbia,SRB,2020-02-24,5
Slovak Republic,SVK,2020-02-24,0
Slovenia,SVN,2020-02-24,0
Sweden,SWE,2020-02-24,0
Syria,SYR,2020-02-24,5
Thailand,THA,2020-02-24,0
Tanzania,TZA,2020-02-24,0
Uganda,UGA,2020-02-24,24
Ukraine,UKR,2020-02-24,52
United States,USA,2020-02-24,10
Venezuela,VEN,2020-02-24,0
Vietnam,VNM,2020-02-24,52
South Africa,ZAF,2020-02-24,5
Zimbabwe,ZWE,2020-02-24,0
Taiwan,TWN,2020-02-24,43
Afghanistan,AFG,2020-02-25,0
Angola,AGO,2020-02-25,10
Argentina,ARG,2020-02-25,0
Australia,AUS,2020-02-25,29
Austria,AUT,2020-02-25,14
Belgium,BEL,2020-02-25,14
Bulgaria,BGR,2020-02-25,14
Belize,BLZ,2020-02-25,0
Bermuda,BMU,2020-02-25,0
Bolivia,BOL,2020-02-25,0
Brazil,BRA,2020-02-25,0
Barbados,BRB,2020-02-25,0
Botswana,BWA,2020-02-25,19
Canada,CAN,2020-02-25,5
Switzerland,CHE,2020-02-25,0
Chile,CHL,2020-02-25,0
China,CHN,2020-02-25,71
Democratic Republic of Congo,COD,2020-02-25,5
Colombia,COL,2020-02-25,24
Costa Rica,CRI,2020-02-25,0
Czech Republic,CZE,2020-02-25,0
Germany,DEU,2020-02-25,14
Dominican Republic,DOM,2020-02-25,0
Algeria,DZA,2020-02-25,0
Ecuador,ECU,2020-02-25,14
Spain,ESP,2020-02-25,7
Finland,FIN,2020-02-25,0
France,FRA,2020-02-25,17
United Kingdom,GBR,2020-02-25,14
Greece,GRC,2020-02-25,14
Guatemala,GTM,2020-02-25,24
Guyana,GUY,2020-02-25,5
Hong Kong,HKG,2020-02-25,81
Honduras,HND,2020-02-25,0
Croatia,HRV,2020-02-25,19
Hungary,HUN,2020-02-25,14
Indonesia,IDN,2020-02-25,29
India,IND,2020-02-25,29
Ireland,IRL,2020-02-25,0
Iran,IRN,2020-02-25,29
Iraq,IRQ,2020-02-25,24
Iceland,ISL,2020-02-25,5
Israel,ISR,2020-02-25,29
Italy,ITA,2020-02-25,33
Jordan,JOR,2020-02-25,0
Japan,JPN,2020-02-25,48
Kazakhstan,KAZ,2020-02-25,0
Kenya,KEN,2020-02-25,19
South Korea,KOR,2020-02-25,60
Sri Lanka,LKA,2020-02-25,33
Macao,MAC,2020-02-25,62
Mexico,MEX,2020-02-25,29
Myanmar,MMR,2020-02-25,19
Malaysia,MYS,2020-02-25,29
Nigeria,NGA,2020-02-25,5
Nicaragua,NIC,2020-02-25,0
Netherlands,NLD,2020-02-25,0
Norway,NOR,2020-02-25,0
New Zealand,NZL,2020-02-25,14
Pakistan,PAK,2020-02-25,14
Panama,PAN,2020-02-25,19
Papua New Guinea,PNG,2020-02-25,29
Poland,POL,2020-02-25,7
Portugal,PRT,2020-02-25,0
Qatar,QAT,2020-02-25,29
Romania,ROU,2020-02-25,24
Russia,RUS,2020-02-25,14
Singapore,SGP,2020-02-25,33
El Salvador,SLV,2020-02-25,29
Serbia,SRB,2020-02-25,19
Slovak Republic,SVK,2020-02-25,0
Slovenia,SVN,2020-02-25,0
Sweden,SWE,2020-02-25,0
Syria,SYR,2020-02-25,5
Thailand,THA,2020-02-25,0
Tanzania,TZA,2020-02-25,0
Uganda,UGA,2020-02-25,24
Ukraine,UKR,2020-02-25,52
United States,USA,2020-02-25,10
Venezuela,VEN,2020-02-25,0
Vietnam,VNM,2020-02-25,52
South Africa,ZAF,2020-02-25,5
Zimbabwe,ZWE,2020-02-25,0
Taiwan,TWN,2020-02-25,43
Afghanistan,AFG,2020-02-26,0
Angola,AGO,2020-02-26,10
Argentina,ARG,2020-02-26,0
Australia,AUS,2020-02-26,29
Austria,AUT,2020-02-26,14
Belgium,BEL,2020-02-26,14
Bulgaria,BGR,2020-02-26,14
Belize,BLZ,2020-02-26,0
Bermuda,BMU,2020-02-26,0
Bolivia,BOL,2020-02-26,0
Brazil,BRA,2020-02-26,0
Barbados,BRB,2020-02-26,0
Botswana,BWA,2020-02-26,19
Canada,CAN,2020-02-26,5
Switzerland,CHE,2020-02-26,0
Chile,CHL,2020-02-26,0
China,CHN,2020-02-26,71
Democratic Republic of Congo,COD,2020-02-26,5
Colombia,COL,2020-02-26,24
Costa Rica,CRI,2020-02-26,0
Czech Republic,CZE,2020-02-26,0
Germany,DEU,2020-02-26,14
Dominican Republic,DOM,2020-02-26,0
Algeria,DZA,2020-02-26,0
Ecuador,ECU,2020-02-26,14
Spain,ESP,2020-02-26,14
Finland,FIN,2020-02-26,0
France,FRA,2020-02-26,17
United Kingdom,GBR,2020-02-26,14
Greece,GRC,2020-02-26,14
Guatemala,GTM,2020-02-26,24
Guyana,GUY,2020-02-26,5
Hong Kong,HKG,2020-02-26,81
Honduras,HND,2020-02-26,0
Croatia,HRV,2020-02-26,19
Hungary,HUN,2020-02-26,14
Indonesia,IDN,2020-02-26,29
India,IND,2020-02-26,29
Ireland,IRL,2020-02-26,0
Iran,IRN,2020-02-26,52
Iraq,IRQ,2020-02-26,24
Iceland,ISL,2020-02-26,5
Israel,ISR,2020-02-26,29
Italy,ITA,2020-02-26,33
Jordan,JOR,2020-02-26,0
Japan,JPN,2020-02-26,48
Kazakhstan,KAZ,2020-02-26,0
Kenya,KEN,2020-02-26,19
South Korea,KOR,2020-02-26,60
Sri Lanka,LKA,2020-02-26,33
Macao,MAC,2020-02-26,62
Mexico,MEX,2020-02-26,29
Myanmar,MMR,2020-02-26,19
Malaysia,MYS,2020-02-26,29
Nigeria,NGA,2020-02-26,5
Nicaragua,NIC,2020-02-26,0
Netherlands,NLD,2020-02-26,0
Norway,NOR,2020-02-26,0
New Zealand,NZL,2020-02-26,14
Pakistan,PAK,2020-02-26,14
Panama,PAN,2020-02-26,19
Papua New Guinea,PNG,2020-02-26,29
Poland,POL,2020-02-26,7
Portugal,PRT,2020-02-26,0
Qatar,QAT,2020-02-26,29
Romania,ROU,2020-02-26,24
Russia,RUS,2020-02-26,14
Singapore,SGP,2020-02-26,33
El Salvador,SLV,2020-02-26,29
Serbia,SRB,2020-02-26,19
Slovak Republic,SVK,2020-02-26,0
Slovenia,SVN,2020-02-26,0
Sweden,SWE,2020-02-26,0
Syria,SYR,2020-02-26,5
Thailand,THA,2020-02-26,0
Tanzania,TZA,2020-02-26,0
Uganda,UGA,2020-02-26,24
Ukraine,UKR,2020-02-26,52
United States,USA,2020-02-26,10
Venezuela,VEN,2020-02-26,0
Vietnam,VNM,2020-02-26,52
South Africa,ZAF,2020-02-26,5
Zimbabwe,ZWE,2020-02-26,0
Taiwan,TWN,2020-02-26,29
Afghanistan,AFG,2020-02-27,0
Angola,AGO,2020-02-27,10
Argentina,ARG,2020-02-27,0
Australia,AUS,2020-02-27,29
Austria,AUT,2020-02-27,14
Belgium,BEL,2020-02-27,14
Bulgaria,BGR,2020-02-27,14
Belize,BLZ,2020-02-27,0
Bermuda,BMU,2020-02-27,0
Bolivia,BOL,2020-02-27,0
Brazil,BRA,2020-02-27,0
Barbados,BRB,2020-02-27,0
Botswana,BWA,2020-02-27,19
Canada,CAN,2020-02-27,5
Switzerland,CHE,2020-02-27,0
Chile,CHL,2020-02-27,0
China,CHN,2020-02-27,71
Democratic Republic of Congo,COD,2020-02-27,5
Colombia,COL,2020-02-27,24
Costa Rica,CRI,2020-02-27,0
Czech Republic,CZE,2020-02-27,0
Germany,DEU,2020-02-27,14
Dominican Republic,DOM,2020-02-27,0
Algeria,DZA,2020-02-27,0
Ecuador,ECU,2020-02-27,14
Spain,ESP,2020-02-27,14
Finland,FIN,2020-02-27,0
France,FRA,2020-02-27,17
United Kingdom,GBR,2020-02-27,14
Greece,GRC,2020-02-27,14
Guatemala,GTM,2020-02-27,24
Guyana,GUY,2020-02-27,5
Hong Kong,HKG,2020-02-27,81
Honduras,HND,2020-02-27,0
Croatia,HRV,2020-02-27,19
Hungary,HUN,2020-02-27,14
Indonesia,IDN,2020-02-27,29
India,IND,2020-02-27,29
Ireland,IRL,2020-02-27,0
Iran,IRN,2020-02-27,52
Iraq,IRQ,2020-02-27,43
Iceland,ISL,2020-02-27,5
Israel,ISR,2020-02-27,29
Italy,ITA,2020-02-27,33
Jordan,JOR,2020-02-27,0
Japan,JPN,2020-02-27,48
Kazakhstan,KAZ,2020-02-27,0
Kenya,KEN,2020-02-27,19
South Korea,KOR,2020-02-27,60
Sri Lanka,LKA,2020-02-27,33
Macao,MAC,2020-02-27,62
Mexico,MEX,2020-02-27,29
Myanmar,MMR,2020-02-27,19
Malaysia,MYS,2020-02-27,29
Nigeria,NGA,2020-02-27,5
Nicaragua,NIC,2020-02-27,0
Netherlands,NLD,2020-02-27,0
Norway,NOR,2020-02-27,0
New Zealand,NZL,2020-02-27,14
Pakistan,PAK,2020-02-27,33
Panama,PAN,2020-02-27,19
Papua New Guinea,PNG,2020-02-27,29
Poland,POL,2020-02-27,14
Portugal,PRT,2020-02-27,0
Qatar,QAT,2020-02-27,29
Romania,ROU,2020-02-27,24
Russia,RUS,2020-02-27,14
Singapore,SGP,2020-02-27,33
El Salvador,SLV,2020-02-27,29
Serbia,SRB,2020-02-27,19
Slovak Republic,SVK,2020-02-27,0
Slovenia,SVN,2020-02-27,0
Sweden,SWE,2020-02-27,0
Syria,SYR,2020-02-27,5
Thailand,THA,2020-02-27,0
Tanzania,TZA,2020-02-27,0
Uganda,UGA,2020-02-27,24
Ukraine,UKR,2020-02-27,52
United States,USA,2020-02-27,10
Venezuela,VEN,2020-02-27,0
Vietnam,VNM,2020-02-27,52
South Africa,ZAF,2020-02-27,5
Zimbabwe,ZWE,2020-02-27,0
Taiwan,TWN,2020-02-27,29
Afghanistan,AFG,2020-02-28,0
Angola,AGO,2020-02-28,10
Argentina,ARG,2020-02-28,0
Australia,AUS,2020-02-28,29
Austria,AUT,2020-02-28,14
Belgium,BEL,2020-02-28,14
Bulgaria,BGR,2020-02-28,14
Belize,BLZ,2020-02-28,14
Bermuda,BMU,2020-02-28,0
Bolivia,BOL,2020-02-28,0
Brazil,BRA,2020-02-28,0
Barbados,BRB,2020-02-28,0
Botswana,BWA,2020-02-28,19
Canada,CAN,2020-02-28,5
Switzerland,CHE,2020-02-28,10
Chile,CHL,2020-02-28,0
China,CHN,2020-02-28,71
Democratic Republic of Congo,COD,2020-02-28,5
Colombia,COL,2020-02-28,24
Costa Rica,CRI,2020-02-28,0
Czech Republic,CZE,2020-02-28,0
Germany,DEU,2020-02-28,14
Dominican Republic,DOM,2020-02-28,0
Algeria,DZA,2020-02-28,0
Ecuador,ECU,2020-02-28,14
Spain,ESP,2020-02-28,14
Finland,FIN,2020-02-28,0
France,FRA,2020-02-28,24
United Kingdom,GBR,2020-02-28,14
Greece,GRC,2020-02-28,14
Guatemala,GTM,2020-02-28,24
Guyana,GUY,2020-02-28,5
Hong Kong,HKG,2020-02-28,81
Honduras,HND,2020-02-28,0
Croatia,HRV,2020-02-28,19
Hungary,HUN,2020-02-28,14
Indonesia,IDN,2020-02-28,29
India,IND,2020-02-28,29
Ireland,IRL,2020-02-28,0
Iran,IRN,2020-02-28,52
Iraq,IRQ,2020-02-28,43
Iceland,ISL,2020-02-28,5
Israel,ISR,2020-02-28,29
Italy,ITA,2020-02-28,57
Jordan,JOR,2020-02-28,0
Japan,JPN,2020-02-28,48
Kazakhstan,KAZ,2020-02-28,0
Kenya,KEN,2020-02-28,19
South Korea,KOR,2020-02-28,60
Sri Lanka,LKA,2020-02-28,33
Macao,MAC,2020-02-28,62
Mexico,MEX,2020-02-28,29
Myanmar,MMR,2020-02-28,19
Malaysia,MYS,2020-02-28,29
Nigeria,NGA,2020-02-28,5
Nicaragua,NIC,2020-02-28,0
Netherlands,NLD,2020-02-28,0
Norway,NOR,2020-02-28,0
New Zealand,NZL,2020-02-28,29
Pakistan,PAK,2020-02-28,29
Panama,PAN,2020-02-28,19
Papua New Guinea,PNG,2020-02-28,29
Poland,POL,2020-02-28,14
Portugal,PRT,2020-02-28,0
Qatar,QAT,2020-02-28,29
Romania,ROU,2020-02-28,24
Russia,RUS,2020-02-28,14
Singapore,SGP,2020-02-28,33
El Salvador,SLV,2020-02-28,29
Serbia,SRB,2020-02-28,19
Slovak Republic,SVK,2020-02-28,0
Slovenia,SVN,2020-02-28,0
Sweden,SWE,2020-02-28,0
Syria,SYR,2020-02-28,5
Thailand,THA,2020-02-28,0
Tanzania,TZA,2020-02-28,0
Uganda,UGA,2020-02-28,24
Ukraine,UKR,2020-02-28,52
United States,USA,2020-02-28,10
Venezuela,VEN,2020-02-28,14
Vietnam,VNM,2020-02-28,52
South Africa,ZAF,2020-02-28,5
Zimbabwe,ZWE,2020-02-28,0
Taiwan,TWN,2020-02-28,29
Afghanistan,AFG,2020-02-29,0
Angola,AGO,2020-02-29,10
Argentina,ARG,2020-02-29,0
Australia,AUS,2020-02-29,29
Austria,AUT,2020-02-29,14
Belgium,BEL,2020-02-29,14
Bulgaria,BGR,2020-02-29,14
Belize,BLZ,2020-02-29,14
Bermuda,BMU,2020-02-29,0
Bolivia,BOL,2020-02-29,0
Brazil,BRA,2020-02-29,0
Barbados,BRB,2020-02-29,0
Botswana,BWA,2020-02-29,19
Canada,CAN,2020-02-29,5
Switzerland,CHE,2020-02-29,10
Chile,CHL,2020-02-29,0
China,CHN,2020-02-29,71
Democratic Republic of Congo,COD,2020-02-29,5
Colombia,COL,2020-02-29,24
Costa Rica,CRI,2020-02-29,0
Czech Republic,CZE,2020-02-29,0
Germany,DEU,2020-02-29,29
Dominican Republic,DOM,2020-02-29,0
Algeria,DZA,2020-02-29,0
Ecuador,ECU,2020-02-29,14
Spain,ESP,2020-02-29,14
Finland,FIN,2020-02-29,0
France,FRA,2020-02-29,38
United Kingdom,GBR,2020-02-29,14
Greece,GRC,2020-02-29,24
Guatemala,GTM,2020-02-29,24
Guyana,GUY,2020-02-29,5
Hong Kong,HKG,2020-02-29,81
Honduras,HND,2020-02-29,0
Croatia,HRV,2020-02-29,29
Hungary,HUN,2020-02-29,14
Indonesia,IDN,2020-02-29,29
India,IND,2020-02-29,29
Ireland,IRL,2020-02-29,14
Iran,IRN,2020-02-29,52
Iraq,IRQ,2020-02-29,57
Iceland,ISL,2020-02-29,5
Israel,ISR,2020-02-29,29
Italy,ITA,2020-02-29,57
Jordan,JOR,2020-02-29,0
Japan,JPN,2020-02-29,48
Kazakhstan,KAZ,2020-02-29,0
Kenya,KEN,2020-02-29,19
South Korea,KOR,2020-02-29,60
Sri Lanka,LKA,2020-02-29,33
Macao,MAC,2020-02-29,62
Mexico,MEX,2020-02-29,29
Myanmar,MMR,2020-02-29,19
Malaysia,MYS,2020-02-29,29
Nigeria,NGA,2020-02-29,5
Nicaragua,NIC,2020-02-29,0
Netherlands,NLD,2020-02-29,0
Norway,NOR,2020-02-29,0
New Zealand,NZL,2020-02-29,29
Pakistan,PAK,2020-02-29,29
Panama,PAN,2020-02-29,19
Papua New Guinea,PNG,2020-02-29,29
Poland,POL,2020-02-29,14
Portugal,PRT,2020-02-29,0
Qatar,QAT,2020-02-29,29
Romania,ROU,2020-02-29,24
Russia,RUS,2020-02-29,14
Singapore,SGP,2020-02-29,33
El Salvador,SLV,2020-02-29,29
Serbia,SRB,2020-02-29,19
Slovak Republic,SVK,2020-02-29,0
Slovenia,SVN,2020-02-29,0
Sweden,SWE,2020-02-29,0
Syria,SYR,2020-02-29,5
Thailand,THA,2020-02-29,0
Tanzania,TZA,2020-02-29,0
Uganda,UGA,2020-02-29,24
Ukraine,UKR,2020-02-29,52
United States,USA,2020-02-29,10
Venezuela,VEN,2020-02-29,7
Vietnam,VNM,2020-02-29,52
South Africa,ZAF,2020-02-29,5
Zimbabwe,ZWE,2020-02-29,0
Taiwan,TWN,2020-02-29,29
Afghanistan,AFG,2020-03-01,24
Angola,AGO,2020-03-01,14
Argentina,ARG,2020-03-01,0
Australia,AUS,2020-03-01,29
Austria,AUT,2020-03-01,14
Belgium,BEL,2020-03-01,14
Bulgaria,BGR,2020-03-01,14
Belize,BLZ,2020-03-01,14
Bermuda,BMU,2020-03-01,0
Bolivia,BOL,2020-03-01,0
Brazil,BRA,2020-03-01,0
Barbados,BRB,2020-03-01,0
Botswana,BWA,2020-03-01,19
Canada,CAN,2020-03-01,5
Switzerland,CHE,2020-03-01,10
Chile,CHL,2020-03-01,0
China,CHN,2020-03-01,71
Democratic Republic of Congo,COD,2020-03-01,5
Colombia,COL,2020-03-01,24
Costa Rica,CRI,2020-03-01,0
Czech Republic,CZE,2020-03-01,0
Germany,DEU,2020-03-01,29
Dominican Republic,DOM,2020-03-01,0
Algeria,DZA,2020-03-01,0
Ecuador,ECU,2020-03-01,14
Spain,ESP,2020-03-01,14
Finland,FIN,2020-03-01,0
France,FRA,2020-03-01,38
United Kingdom,GBR,2020-03-01,14
Greece,GRC,2020-03-01,24
Guatemala,GTM,2020-03-01,24
Guyana,GUY,2020-03-01,5
Hong Kong,HKG,2020-03-01,81
Honduras,HND,2020-03-01,0
Croatia,HRV,2020-03-01,29
Hungary,HUN,2020-03-01,14
Indonesia,IDN,2020-03-01,29
India,IND,2020-03-01,29
Ireland,IRL,2020-03-01,14
Iran,IRN,2020-03-01,52
Iraq,IRQ,2020-03-01,57
Iceland,ISL,2020-03-01,5
Israel,ISR,2020-03-01,29
Italy,ITA,2020-03-01,62
Jordan,JOR,2020-03-01,0
Japan,JPN,2020-03-01,48
Kazakhstan,KAZ,2020-03-01,0
Kenya,KEN,2020-03-01,19
South Korea,KOR,2020-03-01,60
Sri Lanka,LKA,2020-03-01,33
Macao,MAC,2020-03-01,62
Mexico,MEX,2020-03-01,29
Myanmar,MMR,2020-03-01,19
Malaysia,MYS,2020-03-01,29
Nigeria,NGA,2020-03-01,5
Nicaragua,NIC,2020-03-01,0
Netherlands,NLD,2020-03-01,0
Norway,NOR,2020-03-01,0
New Zealand,NZL,2020-03-01,29
Pakistan,PAK,2020-03-01,33
Panama,PAN,2020-03-01,19
Papua New Guinea,PNG,2020-03-01,29
Poland,POL,2020-03-01,14
Portugal,PRT,2020-03-01,0
Qatar,QAT,2020-03-01,43
Romania,ROU,2020-03-01,24
Russia,RUS,2020-03-01,14
Singapore,SGP,2020-03-01,33
El Salvador,SLV,2020-03-01,29
Serbia,SRB,2020-03-01,19
Slovak Republic,SVK,2020-03-01,0
Slovenia,SVN,2020-03-01,0
Sweden,SWE,2020-03-01,0
Syria,SYR,2020-03-01,5
Thailand,THA,2020-03-01,0
Tanzania,TZA,2020-03-01,0
Uganda,UGA,2020-03-01,24
Ukraine,UKR,2020-03-01,52
United States,USA,2020-03-01,10
Venezuela,VEN,2020-03-01,7
Vietnam,VNM,2020-03-01,52
South Africa,ZAF,2020-03-01,5
Zimbabwe,ZWE,2020-03-01,0
Taiwan,TWN,2020-03-01,29
Afghanistan,AFG,2020-03-02,43
Angola,AGO,2020-03-02,14
Argentina,ARG,2020-03-02,0
Australia,AUS,2020-03-02,29
Austria,AUT,2020-03-02,14
Belgium,BEL,2020-03-02,14
Bulgaria,BGR,2020-03-02,14
Belize,BLZ,2020-03-02,14
Bermuda,BMU,2020-03-02,0
Bolivia,BOL,2020-03-02,0
Brazil,BRA,2020-03-02,14
Barbados,BRB,2020-03-02,0
Botswana,BWA,2020-03-02,19
Canada,CAN,2020-03-02,5
Switzerland,CHE,2020-03-02,10
Chile,CHL,2020-03-02,0
China,CHN,2020-03-02,71
Democratic Republic of Congo,COD,2020-03-02,5
Colombia,COL,2020-03-02,24
Costa Rica,CRI,2020-03-02,0
Czech Republic,CZE,2020-03-02,0
Germany,DEU,2020-03-02,29
Dominican Republic,DOM,2020-03-02,14
Algeria,DZA,2020-03-02,0
Ecuador,ECU,2020-03-02,19
Spain,ESP,2020-03-02,14
Finland,FIN,2020-03-02,0
France,FRA,2020-03-02,38
United Kingdom,GBR,2020-03-02,14
Greece,GRC,2020-03-02,14
Guatemala,GTM,2020-03-02,24
Guyana,GUY,2020-03-02,5
Hong Kong,HKG,2020-03-02,67
Honduras,HND,2020-03-02,14
Croatia,HRV,2020-03-02,29
Hungary,HUN,2020-03-02,14
Indonesia,IDN,2020-03-02,14
India,IND,2020-03-02,29
Ireland,IRL,2020-03-02,14
Iran,IRN,2020-03-02,52
Iraq,IRQ,2020-03-02,57
Iceland,ISL,2020-03-02,5
Israel,ISR,2020-03-02,29
Italy,ITA,2020-03-02,62
Jordan,JOR,2020-03-02,0
Japan,JPN,2020-03-02,57
Kazakhstan,KAZ,2020-03-02,0
Kenya,KEN,2020-03-02,19
South Korea,KOR,2020-03-02,60
Sri Lanka,LKA,2020-03-02,33
Macao,MAC,2020-03-02,62
Mexico,MEX,2020-03-02,29
Myanmar,MMR,2020-03-02,19
Malaysia,MYS,2020-03-02,29
Nigeria,NGA,2020-03-02,5
Nicaragua,NIC,2020-03-02,0
Netherlands,NLD,2020-03-02,0
Norway,NOR,2020-03-02,0
New Zealand,NZL,2020-03-02,29
Pakistan,PAK,2020-03-02,29
Panama,PAN,2020-03-02,19
Papua New Guinea,PNG,2020-03-02,29
Poland,POL,2020-03-02,14
Portugal,PRT,2020-03-02,0
Qatar,QAT,2020-03-02,43
Romania,ROU,2020-03-02,24
Russia,RUS,2020-03-02,14
Singapore,SGP,2020-03-02,33
El Salvador,SLV,2020-03-02,29
Serbia,SRB,2020-03-02,19
Slovak Republic,SVK,2020-03-02,0
Slovenia,SVN,2020-03-02,0
Sweden,SWE,2020-03-02,0
Syria,SYR,2020-03-02,5
Thailand,THA,2020-03-02,0
Tanzania,TZA,2020-03-02,0
Uganda,UGA,2020-03-02,24
Ukraine,UKR,2020-03-02,52
United States,USA,2020-03-02,10
Venezuela,VEN,2020-03-02,7
Vietnam,VNM,2020-03-02,52
South Africa,ZAF,2020-03-02,5
Zimbabwe,ZWE,2020-03-02,0
Taiwan,TWN,2020-03-02,24
Afghanistan,AFG,2020-03-03,43
Angola,AGO,2020-03-03,14
Argentina,ARG,2020-03-03,0
Australia,AUS,2020-03-03,29
Austria,AUT,2020-03-03,14
Belgium,BEL,2020-03-03,14
Bulgaria,BGR,2020-03-03,14
Belize,BLZ,2020-03-03,14
Bermuda,BMU,2020-03-03,7
Bolivia,BOL,2020-03-03,0
Brazil,BRA,2020-03-03,14
Barbados,BRB,2020-03-03,0
Botswana,BWA,2020-03-03,19
Canada,CAN,2020-03-03,5
Switzerland,CHE,2020-03-03,24
Chile,CHL,2020-03-03,0
China,CHN,2020-03-03,71
Democratic Republic of Congo,COD,2020-03-03,5
Colombia,COL,2020-03-03,24
Costa Rica,CRI,2020-03-03,0
Czech Republic,CZE,2020-03-03,0
Germany,DEU,2020-03-03,29
Dominican Republic,DOM,2020-03-03,14
Algeria,DZA,2020-03-03,0
Ecuador,ECU,2020-03-03,19
Spain,ESP,2020-03-03,14
Finland,FIN,2020-03-03,0
France,FRA,2020-03-03,43
United Kingdom,GBR,2020-03-03,14
Greece,GRC,2020-03-03,14
Guatemala,GTM,2020-03-03,24
Guyana,GUY,2020-03-03,5
Hong Kong,HKG,2020-03-03,67
Honduras,HND,2020-03-03,14
Croatia,HRV,2020-03-03,29
Hungary,HUN,2020-03-03,14
Indonesia,IDN,2020-03-03,38
India,IND,2020-03-03,38
Ireland,IRL,2020-03-03,14
Iran,IRN,2020-03-03,52
Iraq,IRQ,2020-03-03,57
Iceland,ISL,2020-03-03,5
Israel,ISR,2020-03-03,29
Italy,ITA,2020-03-03,62
Jordan,JOR,2020-03-03,14
Japan,JPN,2020-03-03,57
Kazakhstan,KAZ,2020-03-03,0
Kenya,KEN,2020-03-03,19
South Korea,KOR,2020-03-03,60
Sri Lanka,LKA,2020-03-03,33
Macao,MAC,2020-03-03,62
Mexico,MEX,2020-03-03,29
Myanmar,MMR,2020-03-03,19
Malaysia,MYS,2020-03-03,29
Nigeria,NGA,2020-03-03,5
Nicaragua,NIC,2020-03-03,0
Netherlands,NLD,2020-03-03,0
